Order,Suborder,Family,Subfamily,Tribe 1,Tribe 2,BI-ABR-FAM,BI-ABR-SFAM,BIOINFORMATICS-GENUS,BIOINFORMATICS-SPECIES,BIOINFORMATICS-BINOMIAL,BIOINFORMATICS-LABEL,BIOINFORMATICS-CN,BIOINFORMATICS-ECOLOGY-DIET,BIOINFORMATICS-ECOLOGY-HABITAT,BIOINFORMATICS-COUNTRY,BIOINFORMATICS-LATITUDE,BIOINFORMATICS-LONGITUDE,catalog,binomial,Type Status,Region Scanned,Resolution (mm),Data Source,Head Fully Segmented,Jaws Segmented,Opercle Segmented,Cleithrum,File Size (GB),SL (mm),Data Ownership,Notes
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Ancistrini,Ancistrini,L-,Hps-,Pseudolithoxus,stearleyi,#N/A,#N/A,AUM_43872,Algivore,,,,,AUM 43872,Pseudolithoxus stearleyi,PARATYPE,head,0.01318,AMNH-MIF,no,yes,yes,,3.860,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Ancistrini,Ancistrini,L-,Hps-,Pseudolithoxus,tigris,#N/A,#N/A,ROM_93331,Algivore,,,,,ROM 93331,Pseudolithoxus tigris,non-type,head,0.02586,AMNH-MIF,no,yes,yes,,1.410,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Ancistrini,Ancistrini,L-,Hps-,Yaluwak,primus,#N/A,#N/A,AUM_67193,Algivore,,,,,AUM 67193,Yaluwak primus,PARATYPE,head,0.05959,AMNH-MIF,yes,yes,yes,,0.774,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Andeancistrus,platycephalus,#N/A,#N/A,ROM_93907,Algivore,,,,,ROM 93907,Andeancistrus platycephalus,non-type,head,0.05688,AMNH-MIF,yes,yes,yes,,6.520,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,anomalum,#N/A,#N/A,AMNH_9187,Algivore,,,,,AMNH 9187,Chaetostoma anomalum,non-type,head,0.06178,AMNH-MIF,no,yes,yes,,0.840,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,cf_milesi,#N/A,#N/A,AUM_AQMAT,Algivore,,,,,AUM-AQMAT,Chaetostoma cf milesi,non-type,head,0.02560,Digimorph,no,yes,yes,,2.720,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,lepturum,#N/A,#N/A,AMNH_7092,Algivore,,,,,AMNH 7092,Chaetostoma lepturum,non-type,head,0.06178,AMNH-MIF,yes,yes,yes,,0.841,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,lexa,#N/A,#N/A,MUSM_44322,Algivore,,,,,MUSM 44322,Chaetostoma lexa,non-type,head,0.01474,AMNH-MIF,yes,yes,yes,,16.600,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,loborhynchos_Maranon,#N/A,#N/A,ROM_109181,Algivore,,,,,ROM 109181,Chaetostoma loborhynchos Maranon,non-type,whole,0.02811,Mahler SkyScan,NA,NA,NA,,3.250,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,loborhynchos_Maranon,#N/A,#N/A,ROM_109181,Algivore,,,,,ROM 109181,Chaetostoma loborhynchos Maranon,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,6.520,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,microps,#N/A,#N/A,ROM_93902,Algivore,,,,,ROM 93902,Chaetostoma microps,non-type,head,0.04470,AMNH-MIF,yes,yes,yes,,1.190,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,microps_cave,#N/A,#N/A,MHNG_2269_088,Algivore,,,,,MHNG 2269.088,Chaetostoma microps cave,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,1.160,,N.K. Lujan,low density threshold upper limit
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,mollinasus,#N/A,#N/A,CAS_64653,Algivore,,,,,CAS 64653,Chaetostoma mollinasus,SYNTYPE,head,0.01068,Mahler SkyScan,no,yes,yes,,3.480,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,platyrhynchus,#N/A,#N/A,ROM_107268,Algivore,,,,,ROM 107268,Chaetostoma platyrhynchus,non-type,head,0.01663,AMNH-MIF,yes,yes,yes,,12.300,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Chaetostoma,spondylus,#N/A,#N/A,ROM_91081,Algivore,,,,,ROM 91081,Chaetostoma spondylus,PARATYPE,whole,0.02811,Mahler SkyScan,yes,yes,yes,,4.300,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,daguae,#N/A,#N/A,ROM_106395,Algivore,,,,,ROM 106395,Cordylancistrus daguae,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,44.200,,"N.K. Lujan, V. Meza, A. Ortega-Lara",
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,nsp_Dagua,#N/A,#N/A,ROM_106394,Algivore,,,,,ROM 106394,Cordylancistrus nsp Dagua,HOLOTYPE,head,0.14039,AMNH-MIF,yes,yes,yes,,4.120,,"N.K. Lujan, V. Meza, A. Ortega-Lara",
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,nsp_Maranon_1,#N/A,#N/A,ROM_108781,Algivore,,,,,ROM 108781,Cordylancistrus nsp Maranon 1,PARATYPE,head,0.14039,AMNH-MIF,yes,yes,yes,,1.940,,"N.K. Lujan, V. Meza",
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,nsp_Maranon_2,#N/A,#N/A,MUSM_40553,Algivore,,,,,MUSM 40553,Cordylancistrus nsp Maranon 2,HOLOTYPE,whole,0.02206,Mahler SkyScan,yes,yes,yes,,7.270,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,nsp_Maranon_3,#N/A,#N/A,MUSM_39902,Algivore,,,,,MUSM 39902,Cordylancistrus nsp Maranon 3,HOLOTYPE,whole,0.02206,Mahler SkyScan,yes,yes,yes,,7.270,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,perijae,#N/A,#N/A,ANSP_168917,Algivore,,,,,ANSP 168917,Cordylancistrus perijae,PARATYPE,head,0.04003,AMNH-MIF,yes,yes,yes,,0.967,,"N.K. Lujan, V. Meza",
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,perijae,#N/A,#N/A,ANSP_168917,,,,,,ANSP 168917,Cordylancistrus perijae,PARATYPE,head,0.02206,Mahler SkyScan,NA,NA,NA,,1.110,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,pijao,#N/A,#N/A,ROM_106965,Algivore,,,,,ROM 106965,Cordylancistrus pijao,non-type,head,0.00893,AMNH-MIF,yes,yes,yes,,14.900,,"N.K. Lujan, V. Meza",
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,setosus,#N/A,#N/A,BMNH_1880_2_26_9_10,Algivore,,,,,BMNH 1880.2.26.9-10,Cordylancistrus setosus,SYNTYPE,head,0.02154,BMNH-Rupert Collins,yes,yes,yes,,15.800,,BMNH,larger of two syntypes
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,setosus,#N/A,#N/A,BMNH_1880_2_26_9_10,Algivore,,,,,BMNH 1880.2.26.9-10,Cordylancistrus setosus,SYNTYPE,whole,0.04614,BMNH-Rupert Collins,NA,NA,NA,,12.900,,BMNH,two SYNTYPES in scan
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,sp_white_caudal_edge,#N/A,#N/A,AUM_43565,,,,,,AUM 43565,Cordylancistrus sp. 'white caudal edge',non-type,head,0.00712,Mahler SkyScan,yes,yes,yes,,3.340,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,torbesensis,#N/A,#N/A,AUM_22192,Algivore,,,,,AUM 22192,Cordylancistrus torbesensis,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,10.800,,"N.K. Lujan, V. Meza",
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Cordylancistrus,torbesensis,#N/A,#N/A,MCZ_36170,Algivore,,,,,MCZ 36170,Cordylancistrus torbesensis,PARATYPE,head,0.06324,MCZ,NA,NA,NA,,0.403,,Harvard/MCZ,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Dolichancistrus,atratoensis_female,#N/A,#N/A,ROM_COL19_30,Algivore,,,,,ROM COL19-30,Dolichancistrus atratoensis female,HOLOTYPE,head,0.14039,AMNH-MIF,yes,yes,yes,,16.800,,"N.K. Lujan, V. Meza, A. Ortega-Lara",
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Dolichancistrus,atratoensis_male,#N/A,#N/A,ROM_COL19_30,Algivore,,,,,ROM COL19-30,Dolichancistrus atratoensis male,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,21.500,,"N.K. Lujan, V. Meza, A. Ortega-Lara",
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Dolichancistrus,carnegiae,#N/A,#N/A,ANSP_189598,Algivore,,,,,ANSP 189598,Dolichancistrus carnegiae,non-type,head,0.05586,AMNH-MIF,yes,yes,yes,,0.305,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Dolichancistrus,cobrensis,#N/A,#N/A,AUM_46306,Algivore,,,,,AUM 46306,Dolichancistrus cobrensis,non-type,head,0.01980,AMNH-MIF,NA,NA,NA,,8.090,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Dolichancistrus,cobrensis,#N/A,#N/A,AUM_46306,Algivore,,,,,AUM 46306,Dolichancistrus cobrensis,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,0.542,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Dolichancistrus,fuesslii,#N/A,#N/A,FMNH_58566,Algivore,,,,,FMNH 58566,Dolichancistrus fuesslii,non-type,whole,0.01495,Mahler SkyScan,yes,yes,yes,,4.620,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Leptoancistrus,canensis,#N/A,#N/A,FMNH_84607,Algivore,,,,,FMNH 84607,Leptoancistrus canensis,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,1.400,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Leptoancistrus,nsp_Atrato,#N/A,#N/A,ROM_COL19_31,Algivore,,,,,ROM COL19-31,Leptoancistrus nsp Atrato,HOLOTYPE,head,0.14039,AMNH-MIF,yes,yes,yes,,11.800,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Transancistrus,aequinoctiale,#N/A,#N/A,ROM_93666,Algivore,,,,,ROM 93666,Transancistrus aequinoctiale,non-type,head,0.04194,AMNH-MIF,yes,yes,yes,,1.850,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Chaetostomini,Chaetostomini,L-,Hps-,Transancistrus,santarosensis,#N/A,#N/A,AUM_52887,Algivore,,,,,AUM 52887,Transancistrus santarosensis,PARATYPE,head,0.02653,AMNH-MIF,yes,yes,yes,,0.622,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Hypostomini,Hypostomini,L-,Hps-,Australancistrus,chlorostictus,#N/A,#N/A,MCP_53183,,,,,,MCP 53183,Australancistrus chlorostictus,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,0.581,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Hypostomini,Hypostomini,L-,Hps-,Australancistrus,punctulatus,#N/A,#N/A,MCP_51717,,,,,,MCP 51717,Australancistrus punctulatus,non-type,head,0.05747,AMNH-MIF,yes,yes,yes,,0.646,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Hypostomini,Hypostomini,L-,Hps-,Hypostomus,argus,#N/A,#N/A,ROM_COL19_29,,,,,,ROM 111724,Hypostomus argus,non-type,head,0.02674,AMNH-MIF,yes,yes,yes,,19.200,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Hypostomini,Hypostomini,L-,Hps-,Hypostomus,cerrado,#N/A,#N/A,AUM_45427,,,,,,AUM 45427,Hypostomus cerrado,PARATYPE,head,0.14039,AMNH-MIF,yes,yes,yes,,0.757,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Hypostomini,Hypostomini,L-,Hps-,Hypostomus,luteus,#N/A,#N/A,MCP_12809,,,,,,MCP 12809,Hypostomus luteus,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,0.697,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Hypostomini,Hypostomini,L-,Hps-,Hypostomus,rhantos,#N/A,#N/A,ROM_93638,,,,,,ROM 93638,Hypostomus rhantos,non-type,head,0.03096,Mahler SkyScan,yes,yes,yes,,3.220,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Hypostomini,Hypostomini,L-,Hps-,Hypostomus,taphorni,#N/A,#N/A,ROM_95979,Xylivore,,,,,ROM 95979,Hypostomus taphorni,non-type,head,0.07821,AMNH-MIF,yes,yes,yes,,3.270,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Hypostomini,Hypostomini,L-,Hps-,Pterygoplichthys,multiradiatus,#N/A,#N/A,ROM_106231,,,,,,ROM 106231,Pterygoplichthys multiradiatus,non-type,head,0.01993,Mahler SkyScan,yes,yes,yes,,4.000,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Hypostomini,Hypostomini,L-,Hps-,Pterygoplichthys,sp,#N/A,#N/A,ROM_84021,,,,,,ROM 84021,Pterygoplichthys sp,non-type,head,0.01993,Mahler SkyScan,yes,yes,yes,,4.000,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Lithoxini,L-,Hps-,Avalithoxus,jantjae,#N/A,#N/A,AUM_39478,Invertivore-Scraper,,,,,AUM 39478,Avalithoxus jantjae,PARATYPE,head,0.01260,AMNH-MIF,yes,yes,yes,,3.630,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Lithoxini,L-,Hps-,Exastilithoxus,sp_Cuao,#N/A,#N/A,AMNH_233003,Invertivore-Scraper,,,,,AMNH 233003,Exastilithoxus sp Cuao,PARATYPE,head,0.00430,AMNH-MIF,yes,yes,yes,,6.410,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Lithoxini,L-,Hps-,Exastilithoxus,sp_Neblina,#N/A,#N/A,AMNH_74457,Invertivore-Scraper,,,,,AMNH 74457,Exastilithoxus sp Neblina,PARATYPE,head,0.01037,AMNH-MIF,yes,yes,yes,,6.020,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Lithoxini,L-,Hps-,Lithoxus,lithoides,#N/A,#N/A,AMNH_7119,Invertivore-Scraper,,,,,AMNH 7119,Lithoxus lithoides,PARATYPE,head,0.03052,AMNH-MIF,no,yes,yes,,0.854,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Lithoxini,L-,Hps-,Lithoxus,lithoides,#N/A,#N/A,ANSP_177363,Invertivore-Scraper,,,,,ANSP 177363,Lithoxus lithoides,non-type,head,0.14039,Morphosource,yes,yes,yes,,2.610,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Lithoxini,L-,Hps-,Paralithoxus,bovallii,#N/A,#N/A,AUM_67127,Invertivore-Scraper,,,,,AUM 67127,Paralithoxus bovallii,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,0.926,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Lithoxini,L-,Hps-,Paralithoxus,pallidimaculatus,#N/A,#N/A,ROM_101457,Invertivore-Scraper,,,,,ROM 101457,Paralithoxus pallidimaculatus,non-type,head,0.02867,AMNH-MIF,yes,yes,yes,,1.000,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Lithoxini,L-,Hps-,Paralithoxus,planquettei,#N/A,#N/A,ANSP_189131,Invertivore-Scraper,,,,,ANSP 189131,Paralithoxus planquettei,non-type,head,0.03607,AMNH-MIF,yes,yes,yes,,0.706,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Ancistomus,feldbergae,#N/A,#N/A,ANSP_196453,,,,,,ANSP 196453,Ancistomus feldbergae,non-type,head,0.08461,AMNH-MIF,yes,yes,yes,,0.599,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Ancistomus,snethlageae,#N/A,#N/A,MCP_15151,,,,,,MCP 15151,Ancistomus snethlageae,non-type,head,0.06760,AMNH-MIF,yes,yes,yes,,0.682,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Aphanotorulus,emarginata,#N/A,#N/A,AMNH_40167,,,,,,AMNH 40167,Aphanotorulus emarginata,non-type,head,0.08358,AMNH-MIF,yes,yes,yes,,0.523,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Aphanotorulus,horridus,#N/A,#N/A,ROM_ECU21_02,,,,,,ROM ECU21-02,Aphanotorulus horridus,non-type,head,0.02455,Mahler SkyScan,yes,yes,yes,,2.950,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Aphanotorulus,unicolor,#N/A,#N/A,ROM_ECU21_09,,,,,,ROM ECU21-09,Aphanotorulus unicolor,non-type,head,0.02206,Mahler SkyScan,yes,yes,yes,,3.250,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Hypancistrus,debilittera,#N/A,#N/A,ROM_94150,Invertivore-Scraper,,,,,ROM 94150,Hypancistrus debilittera,non-type,head,0.02867,AMNH-MIF,yes,yes,yes,,2.200,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Hypancistrus,vandragti,#N/A,#N/A,ANSP_199002,Invertivore-Scraper,,,,,ANSP 199002,Hypancistrus vandragti,non-type,head,0.01413,Morphosource,yes,yes,yes,,2.200,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Hypancistrus,zebra,#N/A,#N/A,ANSP_197839,Invertivore-Scraper,,,,,ANSP 197839,Hypancistrus zebra,non-type,head,0.02004,Morphosource,yes,yes,yes,,4.710,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Isorineloricaria,spinosissimus,#N/A,#N/A,ROM_94684,,,,,,ROM 94684,Isorineloricaria spinosissimus,non-type,head,0.06034,AMNH-MIF,yes,yes,yes,,1.740,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Isorineloricaria,villarsi,#N/A,#N/A,AMNH_24814,,,,,,AMNH 24814,Isorineloricaria villarsi,non-type,head,0.07674,AMNH-MIF,yes,yes,yes,,0.517,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Panaqolus,albomaculatus,#N/A,#N/A,AUM_46691,Xylivore,,,,,AUM 46691,Panaqolus albomaculatus,non-type,head,0.01708,Mahler SkyScan,yes,yes,yes,,3.620,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Panaqolus,maccus,#N/A,#N/A,AUM_22665,Xylivore,,,,,AUM 22665,Panaqolus maccus,non-type,head,0.05232,AMNH-MIF,yes,yes,yes,,0.831,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Panaqolus,nsp_Bobonaza,#N/A,#N/A,ROM_ECU22_09,Xylivore,,,,,ROM ECU22-09,Panaqolus nocturnus,non-type,whole,0.01459,Mahler SkyScan,yes,yes,yes,,2.750,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Panaqolus,purusiensis,#N/A,#N/A,AMNH_12600,Xylivore,,,,,AMNH 12600,Panaqolus purusiensis,HOLOTYPE,head,0.05710,AMNH-MIF,yes,yes,yes,,1.350,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Panaqolus,tankei,#N/A,#N/A,ANSP_194642,Xylivore,,,,,ANSP 194642,Panaqolus tankei,non-type,head,0.02927,Morphosource,yes,yes,yes,,2.990,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Peckoltia,vittata,#N/A,#N/A,U_189870,,,,,,UF189870,Peckoltia  vittata,non-type,head,0.03748,Morphosource,no,no,no,,0.893,,,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Peckoltia,brevis,#N/A,#N/A,AMNH_12602,,,,,,AMNH 12602,Peckoltia brevis,HOLOTYPE,head,0.05710,AMNH-MIF,yes,yes,yes,yes,1.350,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Peckoltia,lujani,#N/A,#N/A,AUM_53474,,,,,,AUM 53474,Peckoltia lujani,PARATYPE,head,0.02168,AMNH-MIF,yes,yes,yes,yes,0.820,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Peckoltia,nsp_Santiago,#N/A,#N/A,MECN_DP4803,,,,,,MECN-DP 4803,Peckoltia relictum,non-type,whole,0.01815,Mahler SkyScan,yes,yes,yes,yes,11.600,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Peckoltia,relictum,#N/A,#N/A,AUM_45538,,,,,,AUM 45538,Peckoltia relictum,PARATYPE,head,0.02653,AMNH-MIF,yes,yes,yes,yes,0.960,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Peckoltia,sabaji,#N/A,#N/A,AUM_35733,,,,,,AUM 35733,Peckoltia sabaji,non-type,head,0.06109,AMNH-MIF,yes,yes,yes,yes,0.690,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Peckoltia,wernekei,#N/A,#N/A,AUM_39313,,,,,,AUM 39313,Peckoltia wernekei,PARATYPE,head,0.04246,AMNH-MIF,yes,yes,yes,yes,0.764,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Peckoltichthys,bachi,#N/A,#N/A,AUM_66083,,,,,,AUM 66083,Peckoltichthys bachi,non-type,head,0.05386,AMNH-MIF,yes,yes,yes,,1.080,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Pseudoqolus,koko,#N/A,#N/A,AUM_67211,Invertivore-Prober,,,,,AUM 67211,Pseudoqolus koko,non-type,head,0.04272,AMNH-MIF,yes,yes,yes,,0.816,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Pseudoqolus,koko,#N/A,#N/A,MHNG_2723_089,Invertivore-Prober,,,,,MHNG 2723.089,Pseudoqolus koko,PARATYPE,head,0.04470,AMNH-MIF,yes,yes,yes,,1.370,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Scobinancistrus,aureatus,#N/A,#N/A,AMNH_217762,Invertivore-Prober,,,,,AMNH 217762,Scobinancistrus aureatus,non-type,head,0.09775,AMNH-MIF,yes,yes,yes,,1.110,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Scobinancistrus,pariolispos,#N/A,#N/A,ROM_114970,,,,,,ROM 114970,Scobinancistrus pariolispos,non-type,head,0.02455,Mahler SkyScan,yes,yes,yes,,3.740,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Scobinancistrus,raonii,#N/A,#N/A,ANSP_194989,Invertivore-Prober,,,,,ANSP 194989,Scobinancistrus raonii,non-type,head,0.06148,AMNH-MIF,yes,yes,yes,,0.853,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Spectracanthicus,immaculatus,#N/A,#N/A,ANSP_198600,,,,,,ANSP 198600,Spectracanthicus immaculatus,non-type,head,0.08934,AMNH-MIF,yes,yes,yes,,1.380,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Transpeckoltia,furtivus,#N/A,#N/A,AUM_4242,,,,,,AUM 4242,Transpeckoltia furtivus,non-type,head,0.04246,AMNH-MIF,yes,yes,yes,,0.587,,N.K. Lujan,
