"","Comp1","Comp2","Comp3","Comp4","Comp5","Comp6","Comp7","Comp8","Comp9","Comp10","Comp11","Comp12","Comp13","Comp14","Comp15","Comp16","Comp17","Comp18","Comp19","Comp20","Comp21","Comp22","Comp23","Comp24","Comp25","Comp26","Comp27","Comp28","Comp29","Comp30"
"ROM_114964",-0.107832706069336,0.0189144193980606,-0.0233657239933385,-0.0460183221133138,0.00070595713177139,-0.0517538929877533,0.0506872923518007,0.010241325190552,-0.0454319834018973,0.000515787745876123,0.0542573651079674,0.0202840930359106,-0.00728912766296918,0.0156125233037998,-0.0174025195355675,0.00924990004734334,-0.023067077642921,-0.0160934159307952,-0.0173757273257137,0.00912410221288663,0.0111611714579735,0.000841096872214115,0.00148062496637203,0.00654235502060943,-0.0145393577396524,-0.0125651725159332,-0.00288496832732632,0.00499197685706666,-0.00266239128529489,-0.000967452337651228
"ROM_93310",0.012634097601434,-0.0360901985798526,0.000259815676686058,-0.0441128753086604,-0.00108959160534998,-0.00933151782009687,0.0590755587705717,-0.0357207850967297,-0.0126943605878561,-0.0353855311063136,-0.0761540924026311,-0.0137302599342297,-0.00331199344304938,-0.004676210090903,-0.0493827684718978,-0.0025438287779646,0.00341927771729656,-0.0199316248799182,0.00486869152030318,-0.0030138138293713,-0.0055909597998137,0.00399951755033633,0.00102901402228445,0.00587842552919375,0.000338844932910291,-3.06448553074037e-05,0.00247970521209634,-0.00181693224008202,-0.00235107555600146,-0.000428519648575424
"ROM_93339",-0.0041241697735419,0.0173269840126975,-0.0124813850323959,-0.0671389841448289,-0.00347384680023411,-0.0500766531132088,0.0248179108566865,-0.0206093388695464,0.0254074421121676,-0.0333374663143111,-0.00492643313232638,-0.00250759868806663,0.0264725671102333,-0.0216891297996838,-0.0030409598501034,0.000978861850535186,-0.00481658307896846,-0.00771556933325572,-0.00395781228777207,-0.00126253787999951,-0.00341348742541017,0.0032916827129006,-0.00292043651480249,0.000159050987180688,-0.00240886149730989,-0.00038510629142844,0.00555947984617947,0.00226822249141844,0.00143724124486685,0.00108404082198665
"AMNH_7092",-0.326083396826727,-0.087326407769886,-0.00294174543019867,0.0221379529210101,0.0152554381939257,-0.0189304682893193,0.0175885214577918,0.0918455905917184,0.0140845438730403,0.0756295234867632,0.0120422048254482,0.0234883226191974,-0.0392550609255427,0.00339927763877514,0.00332370635839404,-0.0211390935838876,0.0525142186760333,-0.0381997506523419,0.0252594906276328,-0.0138279978581689,0.0209926281616941,-0.00253955662078304,0.0103697222484754,0.00720806384186565,-0.00427235162673211,-0.00657651280680674,0.00579640592565551,-0.0023609007938928,-0.00498580530098708,0.00953924630352249
"AMNH_9187",-0.341224507617804,-0.10991746740165,0.0226671700314709,0.0413440450031658,-0.00436650285244113,0.00478953810900126,0.0439409581752963,0.0708690621597599,0.0146329185587185,0.0648620691767933,0.0652913451719047,0.0340214704461601,-0.0493632964438101,0.0125487456937475,0.00763945992491471,-0.0158397590068784,0.035432000474737,-0.00905083399015326,0.009179860136917,-0.00841936696141196,0.00267394727481243,0.0124284382944804,0.00669767289144052,-0.00413430292536738,0.00741860255817441,0.0105318009956749,-0.00260623840279181,-0.00427999861279068,0.00243377514928624,0.00570596985039066
"AUM_AQMAT",-0.377005206460711,-0.14436793834964,0.0480587763291431,0.0113925676824175,0.0206156232579886,0.00313273822433371,-0.0253860739000443,0.0695197091782737,-0.00450005782773852,0.0399916075000657,0.040820351355183,0.066647436126247,-0.0454875990802867,-0.0408804601554131,0.0341899298362882,-0.0241758234783862,0.0292275693874673,0.00746422106613708,-0.00873632822761649,-0.0088873615053938,-0.000309149351631045,0.00906604462020999,-0.00887077504529416,-0.00130251998226128,-0.00262730579425575,0.00546642624243176,0.00215138411218596,0.00315141281062382,-0.00063140691269604,0.000630738257798479
"CAS_64653",-0.279873526573542,-0.107886661165709,-0.0626304186569871,-0.0216085118321322,0.0284501375495787,0.0208735911518206,0.0114321447246053,0.0456658893382179,-0.0126699887179567,0.0511339991078961,0.0295203947482991,0.00945627245487238,-0.0267087677221457,-0.0113448995146847,0.00973963234396997,0.00479478842945664,0.0171369749077084,-0.00649687469091408,0.0411497521844432,-0.00253839152200304,0.0147032590638425,0.00882100382909072,-0.00842307618312442,-0.00677131073335191,-0.000334143471930607,0.00191612720989981,0.000826844202382303,0.00199031949460738,-0.00285241360638303,0.000635741962200966
"MHNG_2269_088",-0.254058222615869,-0.124297583142202,-0.10149784789138,0.0730359747993596,0.013815099666221,0.0341596615099024,-0.0157793189347831,-0.0607790905270304,-0.0358514141874833,0.00394395058966393,-0.0686846477430412,0.027074089354996,-0.0433578280461478,-0.0253153341517679,-0.0288101600727965,-0.015509114094822,-0.00268890496963561,0.0234149816311653,0.0466640924228419,0.00842415933047674,0.0116583505779596,0.0255963049160788,-0.00162227220450744,0.00428766545817336,-0.00351172539010616,-0.00710388065473016,-0.00819153915360689,-0.00742699509071749,-0.00494411184262221,0.00390851811456958
"MUSM_44322",-0.240682191762636,-0.0673077002964457,-0.0248576596524195,-0.0454352992126038,0.0266385557091498,0.00907459520468643,-0.0549160738085322,0.0205960684357389,0.0142617393344716,0.00940853099380559,-0.0355484323599976,-0.0117392098683275,-0.0124836025494819,-0.0349426239086488,0.00669579596006621,0.00195410438755207,-0.00391311129038704,0.00969190610689033,0.0422059956467014,-0.0086369498012988,0.00310240145106586,0.0167660536333113,-0.00216379826624767,0.0160905102194181,0.000212595616223856,0.00998912923139592,0.00261301866379739,0.0141931607506017,0.0010451046882137,-0.00767327688669364
"ROM_107268",-0.315104580059201,-0.149304554748705,-0.0362240672808273,0.0142550271174754,-0.0305172822716771,0.0270997480558613,-0.0279439044917823,0.0142226353300247,-0.0285054328058169,-0.00298395452330751,0.00248846616077827,0.005950940918004,-0.0162599802035791,-0.0435067738835685,0.0110971838690206,0.00844393182833467,-0.00449883797451828,0.0112677537631125,0.00720713899382492,0.00953084052834782,0.00190643946895628,-0.000739551330463305,-0.00280846490071974,0.00191342514034101,-0.00144415963045362,0.0171770775207214,-0.00554668113430223,0.00687044770512699,-0.000458391501227987,-0.00599144291578668
"ROM_109181",-0.331431123433194,-0.15556114765649,-0.00851194211194166,0.0334321974434623,0.00462720913503875,0.0117102919876117,0.00761363587515725,0.0147268816501332,0.0422093554337571,0.0144035684395291,-0.00886822332406735,0.016668205024491,0.00797074496330313,0.000611785729840993,-0.00583556141368401,0.00310774528333402,-0.00217455842409824,-0.00253937819164575,-0.023664255032509,-0.00776204824841461,-0.0144685417242418,0.00874078190228782,-0.00146567754088648,-0.00923990107620401,0.00706721910636074,0.022766287231256,-0.0012170825635211,1.43982438896955e-05,0.00838565108498008,0.00241552530799425
"ROM_91081",-0.319830001850158,-0.159553282883849,-0.0504683629008738,0.0483314330973208,0.0443963199952522,0.00680895658932355,0.0196135030438419,0.00820770822792165,0.00714213480976927,0.0219781842131982,-0.0154662127303989,0.0223384578871411,-0.00463750407068018,0.0121469933002846,-0.012775569961408,-0.0177591843828156,-0.0133150944440126,0.00860993791376099,-0.00483513625619168,-0.00169701667738041,-0.00509970559237851,-0.0113753997756298,-0.00218650272036015,-0.00629742756096382,-0.00313013284321675,-0.000134219297065864,0.00628311514894202,0.000687892707694228,-0.00547298546695092,-0.00463948747316282
"ROM_93902",-0.247115733242041,-0.0655019459712605,-0.0832351142612707,-0.0309764916752937,0.0372100913674847,0.0230457943736644,-0.0394969408008415,0.00618522085995234,-0.0292679706271175,0.0180592983176999,-0.010826746707164,0.00228366687468733,-0.00135710596649445,-0.0265209532860434,-0.00885611500922459,-0.0176510252516747,-0.00421567797013336,0.0237244867626587,0.0345547867373545,0.00216391895104516,0.00386996559039467,-0.0166464670989836,-0.00568973353391385,0.0050418356025768,-0.00411737796130069,-0.00292032759833846,0.00995019635645371,0.00176127279470401,-0.00752193708628629,0.00594751658780414
"ANSP_168917",-0.307423730711246,-0.17305930436279,-0.0388467405925392,0.054354242916772,0.00300198844919217,0.0594348898350496,0.00511461200459802,-0.0317518404112598,-0.00665134287352757,0.0111357680531542,-0.022700204536968,0.00773204333447955,-0.0098027309320548,-0.0179984116946174,0.0279267888899196,0.00551626170550598,0.0193858437443793,-0.0102163992454114,-0.0111295962786089,-0.00865734752089568,-0.00593645039956322,-0.00568274603805843,0.00448056876322226,-0.00116255444515478,-0.00295063359478283,-0.0100954993293301,-0.00119837540835311,0.00798031954718359,0.00213960620209625,-0.00104631840611795
"AUM_22192",-0.301605218314623,-0.166219522195761,0.0286164866707632,0.039096310866215,-0.0118193988430213,0.0440540749022778,0.0174140364400385,-0.00981718416605975,-0.000165012470289723,0.0142535593386228,0.0415095855044188,0.0275767854172149,0.0176749489347421,0.0190781724477828,0.00535965555070872,0.00567202114641332,0.0151657906612273,0.0442975547271815,-0.000343831769615104,-0.0096318872856535,-0.0340382680072208,0.0111977421416159,0.00152355534476632,0.0147885247004155,0.000407478210572176,-0.00982966300225113,0.00245837321281739,0.0016456457976663,0.00552920334216022,-0.00941198725937718
"BMNH_1880_2_26_9_10",-0.256632188434776,-0.185825837783492,-0.0872419785162636,0.0504203454335127,0.0135610850126189,0.0279994721763991,-0.0227917852980148,-0.0429635093578747,0.0189038260590278,-0.0304374360516689,-0.0533809199614112,0.0143109522944027,-0.0180622262428584,-0.0183201628164636,0.00725556191256713,0.00498522826608486,-0.0184046276908243,-0.0184834189420192,0.00578970184070926,0.00105643944977646,-0.00550554147551502,0.0120078285537355,-0.00256663472480613,-0.00546744109516032,-0.0115722888939013,0.000243620766444591,-0.00764236230054115,-0.00179501669825245,-0.00198028411042272,-0.000405987607521239
"MUSM_39902",-0.3248155185434,-0.141799644543945,-0.0407452855169706,0.059856893402731,-0.0355214884838213,0.0465337140157737,0.0243364468238899,0.0199083717865337,0.0148923287910987,0.0242568690284148,-0.0327935418165442,-0.0141319383813942,-0.0176454703820036,0.000344742737718725,0.0141388514292532,0.0070170822577413,0.0195871913198462,-0.014233863864986,-0.0159059309390279,0.0085759477833576,-0.020376485761101,-0.00856659335291551,-0.00625145895501225,0.0134608857969205,0.0094495464743553,-0.00691962957079006,-0.00324891814838047,0.00504446538683051,0.000304211760191754,-0.000857277920380019
"MUSM_40553",-0.401350783671685,-0.186739733179586,0.010997783516525,0.0637388498127702,0.00415692042277507,0.0359297436616693,0.00165151433170165,0.0562592245291398,0.02629824019939,0.0423980535204603,0.00892666797410085,0.0334266446913794,-0.0329106341546247,-0.0306551828845474,-0.00993891150129472,0.0180000492856904,0.0237362659030543,0.0230453772540588,-0.0415754947393012,-0.00248278514915404,0.0210934997891212,-0.00506271461689366,-0.0262920144517886,0.000756747606996205,0.0102477785457466,0.00438437652897657,-0.00872290763046083,0.00480769306319932,-0.00601531814195306,-0.00398080912635173
"ROM_106394",-0.237802246023577,-0.0535240947472781,-0.0884718141960707,-0.0229106999987863,-0.0202231056845471,0.0419112991339152,-0.036462000055265,0.00176362570182906,0.0129854469560693,0.0367870514447153,0.000633715234200511,-0.0214921985881566,-0.00243321714716672,-0.0222977231261687,0.0120091170988616,0.0109202582798587,0.00667184476927968,-0.000218985100741148,0.0198012457573177,0.0218541409660872,0.00204496851122411,0.000174179424193355,-0.00588454877795648,0.00556593214019675,-0.0109380070692474,-0.0114050425895701,0.00382220330151476,0.000183461507701925,0.00373988087674862,0.00169315305065267
"ROM_106395",-0.3002943897339,-0.14904372188096,-0.0749080779513625,0.0501519486281002,0.00700027419372696,-0.0254554822250798,-0.0778788144689866,-0.0137740438184819,-0.0070369352940113,0.0239337621732415,0.0155154681666563,0.0450462644783325,0.0171619849059936,-0.00356346460606842,0.00236305708292745,-0.0120382560795086,-0.0412362450072832,-0.0160112920298744,-0.021986964845393,0.00807410564764469,0.00165478541085651,-0.00816645940611306,-0.0178563693716809,-0.0122056103948632,-0.0207156261855764,0.000992022083245208,0.00895924840875666,-0.00116810627533797,-0.00453375859964784,-0.0105534278004287
"ROM_106965",-0.301974872495354,-0.0668393190049459,-0.0105013257342202,0.0195383039543665,-0.0234416995981875,0.0387948286043265,0.00491889592603508,-0.0130976053835009,-0.0148546204578736,-0.0185807311813355,-0.0489837082985562,0.0140288325679493,0.0167258287505275,-0.0241925921183394,-0.0294010340208939,-0.0212346889896354,-0.0177882150963429,0.00642016374006017,-0.0285494020137601,0.00328936348014758,-0.00690665100333579,-0.0063922797316909,0.00210428574741651,0.00977770165709587,0.00390238076190584,-0.00220798858389404,-0.00371295129447112,-0.00603511651076947,0.00350578481827552,0.00174256495995757
"ROM_108781",-0.24570463891649,-0.0896398874700857,-0.00874208402084339,0.0148703119330337,-0.0764690047804539,0.00611967602198756,0.0257669019547775,-0.0320035179316435,0.00722468113656061,-0.00301994847661495,-0.0201755595654995,0.0360481278808411,0.0102228731338871,0.0198141577248414,0.0378007492790227,-0.010172074141328,-0.0164393540273416,0.000984067827553644,-0.0231590899707381,0.0203789225694451,-0.0178400796566695,0.0163697024380865,-0.0362553660570169,-0.00713626348170638,-0.00482965908417444,-0.017226925151858,0.00182136501852461,0.00278007829987989,0.013172467326725,-0.00912659599407125
"AUM_28149",-0.13321186334393,-0.0379454393384402,0.0257523366571599,-0.0735822090406657,-0.012302511237692,-0.0859241390938246,-0.0679391845998223,0.00591925047218632,0.0050716970451829,-0.00153914076608974,-0.0168665386712728,0.0450813682321922,0.00501122369945696,0.0271297848655719,0.0134433570389272,-0.000692122668750797,-0.0644954759567413,0.0184488283470357,-0.0179060750349064,0.0146313619220179,-0.00962697202929789,0.00235574439845907,-0.0113695308951988,-0.00628465512566576,-0.00882523612045343,0.00239367426242952,0.00381950790496895,0.00455559527074575,-0.00387633269541893,0.00159111838412242
"ROM_91390",-0.0266954293784102,-0.0343687754170599,0.00542162084419363,-0.0809661634883322,-0.044865244188327,-0.0500402609036683,-0.0357420266269315,0.0111484514441549,-0.0206854501272663,-0.0280227453790669,-0.00714697030816118,0.00506045474638773,-0.0247214744324095,0.0159733503388218,-0.0151174294679914,-0.0193585271712377,0.00483226037415763,-0.00478919703105511,0.0109601692159422,0.0197156656019227,-0.00123612469144926,0.0268239317563028,-0.00343099529384692,-0.00341269779899117,0.0111325786745497,-0.00153744155101297,0.00239708470009462,0.00988908021702867,-0.00140398400649114,0.00288534163988733
"MZUSP_117150",-0.0782381961566986,0.0248876666601592,-0.0227235555702337,-0.0865349802456074,-0.0221904585795758,-0.00781149568052118,-0.0745130306912741,0.0118178561525138,-0.0269456954502819,-0.0341464889600528,-0.030458919057804,0.00876368186069853,-0.0120728736439143,-6.35858031999325e-05,0.00632315463139844,-0.00797662728517969,-0.0179285583822153,-0.00476590786555607,0.000109656856921754,-0.00339885156472469,0.00863599927169779,-0.0130562140021564,0.00150467229664409,-0.00668935689616713,-0.00597814548492815,0.0142816984452145,-0.0168318576402894,0.00176118480924635,-0.00449137422254736,-0.00981267479784559
"AMNH_74455",0.0021579593344392,0.0340605525208393,0.0148726227338923,-0.0625188695700189,-0.127831608529526,-0.0354730702629186,-0.0161658106650616,0.0510210101064548,0.00519073878905429,-0.00602322351409071,0.0148836115113438,0.0205882268116746,0.0351983147113973,0.0115091004390264,0.0140428101042293,0.0263374112683931,-0.00618543438368329,0.00793360439358607,0.0319051510682116,-0.0223978859211686,-0.0136219722969415,-0.00792446751388444,-0.0130422710933087,0.00983928799313169,-0.00642598266483936,-0.00135286080443949,-0.00510741802803565,-0.014899834411829,-0.00712326847759224,-0.00734759790790492
"ANSP_185289",0.0413840938050547,0.052998035995414,0.0261991662040164,-0.109515553759778,-0.0195505698856533,0.00835866054485861,-0.00806768382097433,0.0165138561730857,0.0378591053654837,-0.0369875458100761,0.00535739279977974,0.0278861545796026,-0.00154511937879669,-0.0125043495341295,0.0126900000122707,0.00997359182480487,-0.00542863894538007,0.0052564670870717,0.00422112902036231,-0.00030050993378898,-0.00400712135069635,0.00897269659682011,0.00143538019239009,-0.00231359399568566,-0.0188423367015579,0.000985696914029695,-0.0165911589528095,0.00966207821394706,0.00182001971784932,0.00892782612215056
"AUM_39886",-0.00814808935773284,-0.00463681526258772,0.0304120703903404,-0.118193791014266,-0.00572358818873755,-0.00918878917496872,0.000351829274966199,0.00971554968877514,0.0594222120810731,-0.0366716450033903,-8.57170718183389e-05,0.00207674798095584,-0.00127743124665862,-0.00242475460854208,-0.00858565226895572,-0.00651632941083036,0.00823286857591885,-0.00604399884753836,-0.0107108457746369,-0.0121938910354587,-0.0159885817992626,0.00979768228525994,-0.0119427611633045,0.00236736045122611,0.00341377240307665,0.00768720890086494,-0.00826180627515474,-0.000160788290459784,-0.000853641448957957,-0.00214548025642699
"ANSP_189598",-0.283281703476272,-0.172484808495933,-0.0752712997938581,0.0301704346078227,-0.000570427573866728,0.0263212860236247,-0.0494735172504388,-0.0038145151124849,0.0313532928604278,-0.0238340793830996,-0.00713200819064278,0.00745668371622773,0.0194344977282193,-0.00420368357369178,0.000787820841035863,0.0156565849857989,0.0387470299125381,0.035052463139428,0.00880732390183617,0.0135064057772962,-0.00415104067454427,-0.00779560535634448,0.00472192266566872,0.00291101441587547,-0.0076449308099782,-0.0146288273882771,0.00902337146027511,-0.0137460957217564,0.0104905671698187,0.00704555422192562
"AUM_46306",-0.298705624016007,-0.147439515258883,-0.0460280989356092,0.0582973987258245,-0.0190470007867595,0.0133644328210106,0.0119171836957141,-0.00822622190841259,-0.00186207442641833,0.0204197093140817,0.0172954441231838,0.00346654222924715,-0.0352900677930795,0.00293480831569729,-0.00205000892269109,0.00573224978515225,-0.000259654392802085,0.0187326389573753,0.0193200508290546,-0.00205455333108794,-0.00716553553438022,0.000744250387882853,0.0101615188703604,-0.00418757852041651,-0.0176241241769156,-0.0105711677480394,4.86614497882468e-05,0.00473258277680479,-0.000327164533984286,0.00435804495061496
"FMNH_58566",-0.309012863345804,-0.141436974381367,-0.0818629639307471,0.0569487558513848,0.00203436782908883,0.0482554343219109,0.00768324600095699,-0.0204923303314248,0.0306646767756493,0.00908104841750845,-0.00206634042563324,0.0203468109869753,-0.0134268703776303,-0.0117724672328055,-0.0215698322539314,0.0036526128539138,-0.00173822220278489,-0.00440036082227059,0.0103678671586262,-0.00502403893285288,-0.0142980975770487,-0.00716511978397395,0.0112499472760143,0.0123349553806477,-0.0061321576759903,0.0017599099020524,0.00109859889104752,-0.000330965608707327,-0.000219217243692959,-0.00728554921043462
"ROM_COL19_30_f",-0.272988191705642,-0.149957175765706,-0.0811451826283014,0.0427409296954366,0.0509916148305597,0.0550935352758185,-0.0175940417267457,-0.0419905118476886,0.0245611739743932,-0.00135812915659601,-0.0200630954896466,0.000665974769769525,0.0182983919845638,-0.024789042734301,-0.012054894366783,-0.00223975929643592,-0.0119885890335851,-0.0214869356236037,0.000456059799224529,0.00351082259744806,-0.00278752277047346,-0.00887636146910985,-0.00334316776000135,0.0011391647800568,0.00224470798264264,-0.00383269466609139,0.0011489787699898,-0.000578000479993176,-0.0035106263108038,0.00544949897085163
"ROM_COL19_30_m",-0.347066881945078,-0.208149704577505,0.029179134362827,0.0680476620460317,0.0078918460584556,0.0798312668882175,0.00400437316435679,0.00706028213277263,0.0518795664291622,0.0584970175926523,0.0175285160700027,-0.00712811528309752,0.029147338257302,-0.0278064025394317,0.0250963989824755,0.00269973235830282,-0.000412889198761519,0.0144442462699889,-0.0215574000274295,-0.0109708874175903,-0.0044075525309191,-0.0163406217801852,0.0220669429717968,0.00727986066351398,-0.00756057374356576,0.00274286591610439,-0.0138381718834407,5.91723079293612e-05,0.00216184334275526,0.00357437967109848
"AMNH_233003",0.272275883227571,-0.197493344666021,0.0768497291498275,0.052130042617529,-0.0491206274271649,-0.0244371500485593,0.0863263154387279,0.0190691726121993,0.0151211420305661,0.0303829556699961,-0.0345179540419301,0.0204602913613361,-0.0250316217793314,0.0138885498651328,0.0113523831363321,-0.0280810256043694,-0.0169629367417532,-0.0258426070387243,-0.0125957865003321,-0.0122431249188766,0.00473984297500659,-0.0111142467173072,0.00258410662033873,0.00944168039787869,-0.00147526342388348,0.011586096180057,-0.00779448482186694,-0.00671663418329817,-0.00136505094193043,-0.00224519131040145
"AMNH_74457",0.265314543314629,-0.154228417554567,0.0591427228283625,0.0430996673672343,-0.0441364141087181,-0.0670216023811552,0.0460078106696458,0.00977206060121509,-0.0241042718786202,0.023365896301796,0.0150809292952193,0.0166427320046696,-0.0228632739331174,0.00523931115182439,-0.0177601748863133,-0.0119276612379518,-0.0093541314545469,-0.0152643886697331,-0.0182117405860041,-0.0102149120304229,0.01387751480222,-0.000470082400977034,-0.000157458853405601,-3.53404600028169e-05,0.00849444255375874,-0.00834907094340207,0.00013702313585382,-0.00452992475240401,-0.00122842390666125,-0.0028014203160305
"MZUSP_117148",-0.117590102789916,-0.0524648101700517,-0.0229182602742713,-0.0430086695364201,-0.0425354127873423,-0.0514090416652725,-0.00557657478062903,-0.000651213748392317,-0.0258720305229195,-0.0252604110598545,0.0192057917524278,-0.0211077378515023,-0.00172459224055938,0.00674142248673575,0.00578923631137698,0.0311735018381931,-0.00187034575304278,-0.00292609622878285,0.00403856162395944,-0.0106134840528848,-0.0167680328007959,-0.0180273587761294,0.00209869371292813,0.00191771964955212,0.00400289212832399,-0.0126442029807749,-0.00405474735557894,-0.000205039410572218,-0.00561261235726336,-0.00684775324560135
"MZUSP_117149",-0.0747079644511611,-0.00363346669712785,-0.0357846365370583,-0.0636714681042506,-0.00323354295937821,-0.00853876038583082,0.00785380675541478,-0.0149716445235501,-0.00681857806859684,-0.029125349310401,0.0120347256056355,-0.00484985898225829,0.00228244296639872,0.0110445592557844,-0.000385896374442015,-0.00717836650615594,-0.0144074483978312,-0.0111254275741324,0.00876214059263184,-0.018369443765805,-0.0165039306261356,-0.020601636431478,0.00521621863469891,-0.0114535109031506,0.00062364295861865,-0.00816034478901815,-0.0146145542881047,-0.00584175458403302,-0.00445722723148355,-0.00648750318020314
"ROM_98115",-0.0774042647951422,0.00559008463313322,-0.00424039761928204,-0.088344590456398,-0.0124396594139706,0.0143174620128889,0.0273423927689791,0.00432248091735102,-0.0113746256872155,-0.0181213092534789,-0.00279776164709922,-0.00158621515145498,-0.00441382755021186,0.0105377874346435,0.0205122679674264,-0.000594160704556779,-0.0101419790492323,-0.0151279334170978,-0.00640153405653136,-0.0018124369226049,0.00121906477290185,-0.010842342828,0.0057793680643571,0.00913863384014212,-0.00700495694599348,0.0098516364111566,0.0133054152400504,0.00124896060942313,-0.00331940726105102,-0.00588312772317992
"ANSP_187122",-0.138497615460221,-0.104822896790372,-0.0717027369300994,0.102024470668462,-0.0635692141172736,-0.0434168161251808,0.0385838259872029,-0.06273443766192,-0.0992292206574762,-0.0230829762931287,-0.041051542979287,0.00797239583005859,0.0214389760722439,0.00903970761881412,-0.0253326527893867,0.0108201182250089,0.0247651486819699,0.0217324411354994,0.0239081502913518,0.0080983919860359,0.0102051108115044,-0.00695927651218886,0.0212178030174138,-0.0144484363722034,0.00166380558340332,-0.000955781781945337,-0.00155730636448053,0.00348262778318622,-0.00128407054062058,0.000991258808435871
"AUM_4242",-0.0402804735233083,0.0253726164877713,0.00940449959431057,-0.035183113737609,-0.0388685583940738,-0.00361604140408373,0.0100595277696597,-0.00321618589095013,-0.0294282187798602,-0.0370442666643771,0.0161180965883235,0.0314385487435644,0.0351620896960834,0.0336474840668201,0.0298272895379543,0.0316392643152673,-0.00813928978264376,-0.000963748774201686,0.0106001647604872,0.012853253629922,0.0227670591435439,0.013043314872663,0.0111392877796991,-0.00196309429666015,-0.00669953101743506,-0.00843874795017659,0.0182157495060871,-0.00041218408008997,0.00194143335323249,-0.00576988171340144
"AUM_43565",-0.0777973431273925,0.0223492561377717,0.00890266692849499,-0.0908151977622362,-0.0277848609003586,-0.00773066020421498,-0.0350797327340351,0.00766437179042158,-0.0195689641453709,-0.0153064483764545,-0.0017938252748671,-0.000999195214974412,-0.0269740632931629,-0.0111298861342008,-0.0183125414711854,-0.0143573817825134,0.0188700635866514,-0.0056110513285649,0.0120680589118268,-0.00449794412725944,0.0177725497069611,-0.0056571324040771,0.00335401719727862,0.00318557178893479,-0.000346020811678109,-0.00108552260659559,-0.00505433848964269,-0.00630638998930963,-0.00220573377270138,-0.00629351266288653
"AUM_45427",-0.193574896213127,-0.0664015002475424,0.0544819825167104,-0.0388811270895393,-0.0383739110299933,-0.00803031470593681,0.0142856411987303,-0.0137037706663001,-0.00523838378206502,0.011014754868967,0.0752096079999117,0.0155404848797203,-0.0253759935186584,0.0211590172779411,0.00541793185922012,-0.0124363969916526,0.00796454161228598,0.00357612160454564,-0.022248446249891,0.0148891015843796,0.025386741233513,-0.0271089396666119,0.0273711650039089,-0.0182819044352562,0.00874847183332981,0.00362168399633555,0.00336527967752681,-0.0163338565545252,-0.00442821357646189,0.00116597040246605
"AUM_53574",0.0116599689711962,0.0105938217754035,-0.00779322817295087,-0.0436679191994262,-0.00494559908158844,-0.00462251047020559,0.0641334200790817,-0.0211266344413697,-0.0374029229886988,-0.0399945060606403,-0.00486411251852543,-0.000556446882619962,-0.0118264289445759,0.0162380496265632,-0.0203325012604176,-0.00806128279189445,-0.00328784554893894,-0.0145211907994805,-0.00678752035618547,-0.00265564433289953,0.0103373295279031,-0.0161163255923755,-0.0197778705851615,0.000722790748180962,-0.0115704383387873,-0.00539786145539931,0.00494396094094185,-0.00102573418460487,-0.00310609521714353,0.00514697686991579
"AUM_56669",-0.0636025251192018,0.0279401095797979,0.00147307123247632,-0.0441958984575093,-0.0151557203858225,-0.0481480719498692,0.0623207711071615,-0.0157747425971774,-0.0143002230572256,0.00863578514725386,-0.0192935114154952,-0.00652340164174322,0.0270965336200631,-0.00348328356507902,-0.00532909490907564,0.0106461532007023,-0.00592149100402907,-0.00790902752255547,-0.00174877467840057,-0.0112021283361439,-0.00412401838306716,0.0060143304415921,0.013705169330925,0.00197165094501183,0.0086485316546754,0.00686859738767049,-0.00281903003600401,0.000344177310342398,0.00675949659626479,-0.000420362142349165
"MCP_51717",-0.170355382220691,-0.0542146371551347,0.0277379483258546,-0.0610987650985756,0.0316434222803071,-0.0124715830725522,0.0260129298679851,0.0156721386572097,-0.001705540286288,-0.000706714160935828,0.0600071387249212,-0.00445536087404739,-0.0152321460799596,0.0192669576864045,-0.0116623082837461,-0.010594110479711,-0.00650146763421954,-0.0174746484395528,-0.00580958866173932,-0.00725010992189004,0.00287738290529147,-0.0177784498584256,0.0141527164293412,-0.00300597187472584,0.00150285451604202,0.00550193751467319,-0.00169818303827954,-0.00225865965971233,-0.002320023228829,-0.0034263391142189
"MCP_53183",-0.136223521828392,-0.0697561859730166,0.0380904981328246,-0.0484622130776032,-0.0364666485608695,-0.00497288292515334,0.00577556837085349,-0.0179275766145753,-0.0296487429930812,-0.0410490453534247,-0.00985081152565422,-0.0202490224836439,0.0130933933276616,-0.0178306551354863,-0.0313718007285871,0.00223231386401061,0.00179932598943919,-0.00182938958261127,-0.00317441798912331,0.00837317090691779,0.00439706894564491,0.0126395038862522,0.00536898109786837,-0.00284157932228214,0.0034665546845368,0.0107751877290681,0.0140226394300304,0.00331166043107028,0.00656118096039211,0.00692512886963569
"ROM_93738",-0.0442366828068637,0.0184533006023003,0.00327133153627435,-0.0494409088544396,-0.0809845241268618,-0.014156370826355,0.00688418286262018,0.000427346120858879,-0.00118647185785723,0.0164203567361494,0.00904630094742491,0.00972093074324525,0.0376824962894995,0.0229697598624948,0.024719859143124,0.00451366290264849,0.00185645314680406,-0.0189131869554696,0.0106283408332408,0.0220639114549705,0.0187409272876402,0.0041665875046047,-0.0209108607287939,-0.00723884577114027,0.00157570338148607,-0.00622761558435136,0.0174195001502029,-0.000383522836430322,0.0059990750030885,-0.00692843361578158
